cv_id,job_family,coverage_obligatorias,coverage_deseables,experiencia_ratio,educacion_match,similitud_semantica,label,anios_experiencia,nivel_educativo,universidad_tier,brecha_laboral_meses,n_skills_detectadas,n_palabras_cv
981,devops_engineer,0.75,0.25,0.3333333333333333,0.5,0.6154438257217407,0,1.0,tecnico,top,0,9,49
982,devops_engineer,1.0,0.5,0.3333333333333333,0.0,0.7406660318374634,0,1.0,ninguno,desconocida,0,9,25
983,devops_engineer,0.75,0.75,0.3333333333333333,1.0,0.5523796677589417,1,1.0,pregrado,top,0,10,49
984,devops_engineer,0.25,0.0,0.0,1.0,0.44786882400512695,0,0.0,pregrado,top,0,2,42
985,devops_engineer,1.0,0.25,0.6666666666666666,1.0,0.6054216623306274,1,2.0,posgrado,top,0,8,46
986,devops_engineer,0.0,0.0,0.3333333333333333,1.0,0.5275415778160095,0,1.0,posgrado,top,24,4,41
987,devops_engineer,0.5,0.0,0.3333333333333333,0.0,0.433053195476532,0,1.0,ninguno,desconocida,0,6,22
988,devops_engineer,1.0,0.25,0.3333333333333333,0.5,0.6600986123085022,1,1.0,tecnico,top,0,7,42
989,devops_engineer,0.5,0.25,0.3333333333333333,1.0,0.6213569641113281,0,1.0,pregrado,top,0,8,49
990,devops_engineer,0.0,0.0,0.6666666666666666,1.0,0.35646095871925354,0,2.0,posgrado,top,0,4,37
991,devops_engineer,0.5,0.5,1.3333333333333333,1.0,0.4350697994232178,1,4.0,pregrado,top,0,5,41
992,devops_engineer,0.0,0.0,1.0,0.0,0.44593727588653564,0,3.0,ninguno,desconocida,0,5,29
993,devops_engineer,0.75,0.75,1.3333333333333333,0.5,0.5748348832130432,1,4.0,tecnico,top,0,7,40
994,devops_engineer,0.5,0.5,0.0,0.0,0.51456618309021,0,0.0,ninguno,desconocida,0,9,32
995,devops_engineer,0.5,0.5,1.5,0.5,0.682820200920105,0,5.0,tecnico,top,0,8,39
996,devops_engineer,0.5,0.0,0.3333333333333333,1.0,0.264884889125824,0,1.0,pregrado,top,0,6,37
997,devops_engineer,1.0,1.0,0.3333333333333333,1.0,0.6389064192771912,1,1.0,posgrado,top,0,12,57
998,devops_engineer,1.0,0.75,0.6666666666666666,1.0,0.6507456302642822,1,2.0,pregrado,top,0,9,50
999,devops_engineer,0.5,0.25,1.5,1.0,0.6262328624725342,0,5.0,pregrado,top,24,7,55
1000,devops_engineer,1.0,0.5,1.0,1.0,0.5750172138214111,1,3.0,posgrado,top,0,8,47
1001,devops_engineer,1.0,1.0,0.3333333333333333,1.0,0.5945637226104736,1,1.0,pregrado,top,0,13,55
1002,devops_engineer,0.5,0.0,1.3333333333333333,1.0,0.4840378761291504,0,4.0,pregrado,top,12,6,68
1003,devops_engineer,0.25,0.0,1.0,0.0,0.5579063892364502,0,3.0,ninguno,desconocida,0,5,31
1004,devops_engineer,1.0,0.25,1.3333333333333333,0.0,0.6649389266967773,0,4.0,ninguno,desconocida,0,7,34
1005,devops_engineer,1.0,0.75,1.0,1.0,0.5366535186767578,1,3.0,pregrado,top,12,12,58
1006,devops_engineer,0.5,0.5,0.6666666666666666,1.0,0.49694111943244934,0,2.0,posgrado,top,0,7,34
1007,devops_engineer,0.5,0.5,1.3333333333333333,1.0,0.4519343972206116,1,4.0,posgrado,top,0,8,35
1008,devops_engineer,0.0,0.0,1.3333333333333333,1.0,0.4837080240249634,0,4.0,pregrado,top,12,0,39
1009,devops_engineer,0.25,0.5,1.0,0.5,0.5787028670310974,0,3.0,tecnico,top,0,6,48
1010,devops_engineer,1.0,0.75,1.5,0.5,0.6015051007270813,1,5.0,tecnico,top,12,10,67
1011,devops_engineer,0.0,0.0,1.3333333333333333,1.0,0.33729708194732666,0,4.0,pregrado,top,0,4,36
1012,devops_engineer,1.0,0.75,0.6666666666666666,0.5,0.7046877145767212,1,2.0,tecnico,top,0,11,51
1013,devops_engineer,0.5,0.0,1.5,1.0,0.4221542477607727,0,5.0,pregrado,top,24,5,59
1014,devops_engineer,0.5,0.25,1.0,1.0,0.37028491497039795,0,3.0,pregrado,top,0,5,36
1015,devops_engineer,0.25,0.0,0.6666666666666666,1.0,0.6151847839355469,0,2.0,pregrado,top,0,2,30
1016,devops_engineer,0.25,0.0,1.0,1.0,0.5100864171981812,0,3.0,pregrado,top,0,4,41
1017,devops_engineer,0.5,0.25,0.0,1.0,0.6215996742248535,0,0.0,pregrado,top,0,7,44
1018,devops_engineer,0.5,0.0,1.5,0.5,0.4375324845314026,0,5.0,tecnico,top,0,6,33
1019,devops_engineer,0.25,0.0,0.3333333333333333,1.0,0.41181474924087524,0,1.0,pregrado,top,0,3,34
1020,devops_engineer,0.0,0.0,1.0,0.0,0.3028664290904999,0,3.0,ninguno,desconocida,0,3,30
1021,devops_engineer,1.0,0.75,1.5,1.0,0.6199103593826294,1,6.0,pregrado,top,0,11,44
1022,devops_engineer,1.0,0.25,0.6666666666666666,1.0,0.7035946846008301,1,2.0,pregrado,top,0,7,50
1023,devops_engineer,0.25,0.25,1.3333333333333333,1.0,0.5711052417755127,0,4.0,pregrado,top,0,6,35
1024,devops_engineer,0.75,0.5,1.3333333333333333,1.0,0.5558907985687256,1,4.0,posgrado,top,0,10,32
1025,devops_engineer,0.75,0.25,0.3333333333333333,1.0,0.5460626482963562,1,1.0,posgrado,top,12,7,57
1026,devops_engineer,0.5,0.5,0.3333333333333333,1.0,0.5891114473342896,0,1.0,pregrado,top,0,9,49
1027,devops_engineer,1.0,1.0,0.6666666666666666,0.5,0.5891499519348145,1,2.0,tecnico,top,0,11,54
1028,devops_engineer,0.5,0.0,1.3333333333333333,0.5,0.5213339328765869,0,4.0,tecnico,top,0,5,49
1029,devops_engineer,1.0,1.0,1.0,1.0,0.609763503074646,1,3.0,pregrado,top,0,12,41
1030,devops_engineer,1.0,1.0,0.3333333333333333,1.0,0.5202512741088867,1,1.0,pregrado,top,0,10,57
1031,devops_engineer,0.5,0.0,1.3333333333333333,0.5,0.41859620809555054,0,4.0,tecnico,top,0,7,51
1032,devops_engineer,1.0,0.5,1.0,1.0,0.6655775308609009,1,3.0,posgrado,top,0,9,43
1033,devops_engineer,1.0,0.25,0.6666666666666666,1.0,0.39564287662506104,1,2.0,pregrado,top,0,7,37
1034,devops_engineer,0.75,0.75,1.0,1.0,0.6107532382011414,1,3.0,posgrado,top,0,8,47
1035,devops_engineer,1.0,0.5,0.6666666666666666,0.0,0.5897402763366699,1,2.0,ninguno,desconocida,0,10,38
1036,devops_engineer,0.0,0.0,0.6666666666666666,1.0,0.4925764799118042,0,2.0,pregrado,top,0,4,40
1037,devops_engineer,0.5,0.5,0.3333333333333333,0.5,0.5091999173164368,0,1.0,tecnico,top,0,8,45
1038,devops_engineer,0.5,0.5,1.3333333333333333,1.0,0.4848637282848358,0,4.0,pregrado,top,12,6,62
1039,devops_engineer,0.0,0.0,0.6666666666666666,1.0,0.43030911684036255,0,2.0,posgrado,top,0,5,39
1040,devops_engineer,0.25,0.0,1.0,1.0,0.47534072399139404,0,3.0,pregrado,top,0,2,29
1041,devops_engineer,0.5,0.5,1.0,0.5,0.49746742844581604,0,3.0,tecnico,top,0,7,37
1042,devops_engineer,0.5,0.5,1.3333333333333333,1.0,0.651134729385376,1,4.0,pregrado,top,12,6,63
1043,devops_engineer,0.0,0.0,1.0,1.0,0.3231366276741028,0,3.0,pregrado,top,0,4,53
1044,devops_engineer,0.25,0.0,0.3333333333333333,1.0,0.6249444484710693,0,1.0,pregrado,top,0,5,37
1045,devops_engineer,1.0,0.75,0.3333333333333333,1.0,0.5851851105690002,1,1.0,pregrado,top,0,10,43
1046,devops_engineer,0.0,0.0,1.5,1.0,0.3619931936264038,0,7.0,pregrado,top,0,1,29
1047,devops_engineer,0.0,0.0,0.0,1.0,0.41234153509140015,0,0.0,pregrado,top,0,2,33
1048,devops_engineer,0.5,0.25,0.6666666666666666,0.5,0.5306422710418701,0,2.0,tecnico,top,0,6,42
1049,devops_engineer,0.5,0.25,1.0,1.0,0.5979142189025879,1,3.0,posgrado,top,0,5,37
1050,devops_engineer,0.0,0.0,1.5,1.0,0.38806840777397156,0,6.0,pregrado,top,0,2,35
1051,devops_engineer,0.0,0.0,0.6666666666666666,1.0,0.4592307209968567,0,2.0,pregrado,top,0,3,48
1052,devops_engineer,0.5,0.0,0.6666666666666666,1.0,0.4304337501525879,0,2.0,pregrado,top,12,7,61
1053,devops_engineer,0.5,0.0,0.3333333333333333,1.0,0.6067900657653809,0,1.0,pregrado,top,0,4,44
1054,devops_engineer,0.5,0.5,0.6666666666666666,1.0,0.5369584560394287,0,2.0,pregrado,top,0,8,41
1055,devops_engineer,1.0,1.0,0.3333333333333333,0.0,0.5782815217971802,1,1.0,ninguno,desconocida,0,10,30
1056,devops_engineer,0.5,0.25,1.3333333333333333,1.0,0.6134450435638428,1,4.0,pregrado,top,0,5,51
1057,devops_engineer,1.0,0.75,0.3333333333333333,1.0,0.5834866762161255,1,1.0,posgrado,top,0,10,46
1058,devops_engineer,0.0,0.0,1.3333333333333333,1.0,0.4891497492790222,0,4.0,pregrado,top,0,1,34
1059,devops_engineer,0.5,0.5,1.3333333333333333,0.5,0.5655803084373474,1,4.0,tecnico,top,0,8,42
1060,devops_engineer,1.0,0.5,1.0,1.0,0.6742205619812012,1,3.0,pregrado,top,0,9,51
1061,devops_engineer,0.75,0.25,1.5,1.0,0.6389209628105164,1,5.0,pregrado,top,0,8,44
1062,devops_engineer,0.0,0.0,1.0,1.0,0.46331578493118286,0,3.0,pregrado,top,0,3,40
1063,devops_engineer,1.0,0.5,1.3333333333333333,1.0,0.6073718667030334,1,4.0,posgrado,top,0,9,37
1064,devops_engineer,0.25,0.0,1.3333333333333333,0.5,0.4440419673919678,0,4.0,tecnico,top,0,4,36
1065,devops_engineer,0.25,0.0,1.0,1.0,0.46840161085128784,0,3.0,pregrado,top,0,4,43
1066,devops_engineer,1.0,1.0,0.3333333333333333,1.0,0.6723945140838623,1,1.0,pregrado,top,0,11,49
1067,devops_engineer,0.5,0.5,0.0,0.5,0.5676740407943726,0,0.0,tecnico,top,0,9,52
1068,devops_engineer,0.25,0.5,1.3333333333333333,1.0,0.6461871266365051,1,4.0,pregrado,top,24,5,61
1069,devops_engineer,0.75,0.5,0.6666666666666666,1.0,0.6160147190093994,1,2.0,pregrado,top,0,6,45
1070,devops_engineer,1.0,1.0,0.6666666666666666,1.0,0.6377946138381958,1,2.0,posgrado,top,24,12,62
1071,devops_engineer,0.5,0.25,0.6666666666666666,0.5,0.6194862127304077,0,2.0,tecnico,top,0,6,35
1072,devops_engineer,0.5,0.0,0.6666666666666666,0.5,0.377704918384552,0,2.0,tecnico,top,0,5,40
1073,devops_engineer,1.0,0.25,0.6666666666666666,1.0,0.47087225317955017,1,2.0,pregrado,top,0,9,48
1074,devops_engineer,0.5,0.5,1.3333333333333333,1.0,0.6668038368225098,1,4.0,pregrado,top,0,8,51
1075,devops_engineer,0.25,0.0,0.3333333333333333,0.5,0.5293943881988525,0,1.0,tecnico,top,0,4,25
1076,devops_engineer,0.25,0.0,1.3333333333333333,1.0,0.5799610614776611,0,4.0,posgrado,top,12,4,60
1077,devops_engineer,1.0,0.25,1.5,1.0,0.5054402351379395,1,5.0,pregrado,top,0,8,40
1078,devops_engineer,0.5,0.25,0.0,0.0,0.6456411480903625,0,0.0,ninguno,desconocida,0,8,38
1079,devops_engineer,1.0,0.75,0.3333333333333333,0.5,0.4767453372478485,1,1.0,tecnico,top,0,11,46
1080,devops_engineer,0.5,0.5,1.5,1.0,0.5537874102592468,1,7.0,pregrado,top,0,5,39
1081,devops_engineer,0.5,0.0,0.6666666666666666,1.0,0.6416146159172058,0,2.0,pregrado,top,0,6,48
1082,devops_engineer,0.5,0.25,0.3333333333333333,1.0,0.541235089302063,0,1.0,pregrado,top,0,7,46
1083,devops_engineer,1.0,0.5,0.3333333333333333,1.0,0.49940845370292664,1,1.0,posgrado,top,0,9,47
1084,devops_engineer,0.5,0.0,1.5,1.0,0.5848550796508789,0,6.0,pregrado,top,24,5,64
1085,devops_engineer,1.0,0.5,1.3333333333333333,1.0,0.6520317196846008,1,4.0,pregrado,top,0,9,33
1086,devops_engineer,1.0,0.25,0.0,1.0,0.6098631620407104,1,0.0,pregrado,top,0,7,43
1087,devops_engineer,1.0,0.25,1.5,1.0,0.6947969198226929,1,5.0,pregrado,top,12,8,64
1088,devops_engineer,0.5,0.25,1.0,1.0,0.4718165099620819,0,3.0,posgrado,top,0,6,43
1089,devops_engineer,0.0,0.0,0.3333333333333333,0.5,0.3853830099105835,0,1.0,tecnico,top,0,3,34
1090,devops_engineer,1.0,0.75,0.0,0.5,0.49809104204177856,1,0.0,tecnico,top,0,10,53
1091,devops_engineer,1.0,0.5,1.3333333333333333,1.0,0.599473774433136,1,4.0,pregrado,top,0,10,48
1092,devops_engineer,0.0,0.0,0.3333333333333333,0.0,0.4419688880443573,0,1.0,ninguno,desconocida,0,4,27
1093,devops_engineer,0.25,0.0,0.3333333333333333,1.0,0.5218441486358643,0,1.0,posgrado,top,0,3,29
1094,devops_engineer,1.0,0.5,1.3333333333333333,0.5,0.6519607305526733,1,4.0,tecnico,top,0,10,50
1095,devops_engineer,0.5,0.25,1.5,1.0,0.5747442245483398,0,5.0,posgrado,top,0,6,35
1096,devops_engineer,0.5,0.5,0.6666666666666666,1.0,0.5788201689720154,0,2.0,pregrado,top,0,7,52
1097,devops_engineer,1.0,0.25,1.0,1.0,0.6548664569854736,1,3.0,pregrado,top,0,6,45
1098,devops_engineer,0.5,0.25,1.3333333333333333,0.5,0.549892246723175,0,4.0,tecnico,top,0,7,52
1099,devops_engineer,1.0,0.25,0.3333333333333333,1.0,0.5873894691467285,1,1.0,posgrado,top,0,6,43
1100,devops_engineer,0.5,0.5,0.3333333333333333,0.0,0.6373636722564697,0,1.0,ninguno,desconocida,0,8,35
1101,devops_engineer,1.0,0.25,1.0,0.5,0.53618323802948,1,3.0,tecnico,top,0,9,45
1102,devops_engineer,0.75,0.25,1.5,1.0,0.5624905824661255,1,5.0,posgrado,top,0,8,40
1103,devops_engineer,0.5,0.0,1.5,1.0,0.5784691572189331,0,5.0,pregrado,top,0,5,29
1104,devops_engineer,1.0,0.75,1.3333333333333333,1.0,0.6892470121383667,1,4.0,pregrado,top,0,10,49
1105,devops_engineer,0.5,0.25,1.0,1.0,0.5931231379508972,1,3.0,pregrado,top,12,4,49
1106,devops_engineer,0.25,0.0,1.0,0.5,0.5239171385765076,0,3.0,tecnico,top,0,3,38
1107,devops_engineer,0.25,0.0,1.0,1.0,0.32556867599487305,0,3.0,pregrado,top,0,2,29
1108,devops_engineer,0.5,0.25,1.3333333333333333,1.0,0.7263286113739014,1,4.0,pregrado,top,0,5,40
1109,devops_engineer,1.0,0.5,0.6666666666666666,0.0,0.5979527235031128,1,2.0,ninguno,desconocida,12,11,54
1110,devops_engineer,0.75,1.0,1.0,0.5,0.5719070434570312,1,3.0,tecnico,top,24,11,59
1111,devops_engineer,0.25,0.0,0.6666666666666666,0.0,0.4494282603263855,0,2.0,ninguno,desconocida,0,4,32
1112,devops_engineer,0.5,0.25,0.3333333333333333,1.0,0.6366687417030334,0,1.0,pregrado,top,0,7,43
1113,devops_engineer,0.25,0.0,1.5,1.0,0.3999117612838745,0,6.0,pregrado,top,12,4,57
1114,devops_engineer,0.5,0.25,0.3333333333333333,1.0,0.4708920121192932,0,1.0,pregrado,top,24,6,47
1115,devops_engineer,0.5,0.5,0.0,0.5,0.5466930866241455,0,0.0,tecnico,top,0,8,42
1116,devops_engineer,1.0,1.0,0.3333333333333333,1.0,0.6169068813323975,1,1.0,pregrado,top,0,14,46
1117,devops_engineer,0.25,0.0,1.0,0.5,0.21295073628425598,0,3.0,tecnico,top,0,3,30
1118,devops_engineer,0.5,0.0,1.0,0.0,0.6171002388000488,0,3.0,ninguno,desconocida,0,6,35
1119,devops_engineer,1.0,1.0,0.3333333333333333,1.0,0.6210377216339111,1,1.0,pregrado,top,0,11,42
1120,devops_engineer,0.5,0.0,0.3333333333333333,1.0,0.532192587852478,0,1.0,pregrado,top,0,5,43
